customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_5244,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),105.81,7402.6,Yes
ID_5245,Male,0,No,No,52,Yes,No,No,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.97,3948.56,Yes
ID_5246,Male,0,No,No,46,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.46,3643.82,Yes
ID_5247,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),116.95,6809.94,Yes
ID_5248,Female,1,No,Yes,63,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.8,3468.41,No
ID_5249,Female,1,No,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),80.98,5223.95,No
ID_5250,Female,0,No,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.91,7566.98,No
ID_5251,Male,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,63.56,1693.57,Yes
ID_5252,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,102.03,6445.5,Yes
ID_5253,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),41.87,8662.83,Yes
ID_5254,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),93.79,349.13,No
ID_5255,Male,0,Yes,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,94.77,274.87,No
ID_5256,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),82.03,6061.08,Yes
ID_5257,Male,0,No,No,23,No,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,108.04,3866.38,Yes
ID_5258,Male,0,No,No,43,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,63.41,1606.11,No
ID_5259,Female,0,Yes,No,44,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,39.23,4507.4,Yes
ID_5260,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.73,7741.92,Yes
ID_5261,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),113.59,4549.32,Yes
ID_5262,Female,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),81.58,8166.33,Yes
ID_5263,Male,0,No,No,19,Yes,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),106.55,4954.85,Yes
ID_5264,Female,0,Yes,No,29,Yes,No,No,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),105.28,1632.63,No
ID_5265,Male,0,Yes,No,18,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.86,7285.36,Yes
ID_5266,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,26.03,3312.62,No
ID_5267,Male,0,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),73.75,5249.79,No
ID_5268,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),104.24,3425.53,Yes
ID_5269,Male,1,No,Yes,37,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.8,3701.43,No
ID_5270,Male,0,No,No,55,Yes,No,DSL,No,No internet service,No,No,No,No internet service,One year,No,Mailed check,107.58,1520.51,No
ID_5271,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,53.64,5441.32,Yes
ID_5272,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.14,2757.49,No
ID_5273,Female,0,Yes,No,12,No,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.78,3057.9,No
ID_5274,Female,0,No,Yes,18,Yes,No,DSL,No,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),62.65,1700.85,Yes
ID_5275,Male,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,64.36,2987.83,Yes
ID_5276,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.56,7136.55,Yes
ID_5277,Female,0,Yes,No,49,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,46.96,8289.84,No
ID_5278,Male,0,No,No,63,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),56.95,3828.83,No
ID_5279,Male,0,Yes,Yes,59,No,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,78.97,6508.53,No
ID_5280,Female,0,Yes,No,67,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),19.12,7900.84,Yes
ID_5281,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,73.26,2214.46,Yes
ID_5282,Male,0,Yes,No,50,No,Yes,No,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),20.09,1176.36,No
ID_5283,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,79.28,2127.3,Yes
ID_5284,Male,0,No,Yes,26,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.29,7734.64,No
ID_5285,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.82,2670.85,Yes
ID_5286,Female,0,Yes,No,63,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,99.69,4574.93,No
ID_5287,Male,0,Yes,No,66,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,85.81,8381.34,Yes
ID_5288,Female,0,Yes,No,39,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),111.74,4145.4,Yes
ID_5289,Male,0,Yes,Yes,66,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,42.99,3192.69,Yes
ID_5290,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),58.19,8012.42,Yes
ID_5291,Female,0,Yes,No,15,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),40.58,942.73,No
ID_5292,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,36.39,6153.97,Yes
ID_5293,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),85.3,3753.56,Yes
ID_5294,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,84.3,6834.17,Yes
ID_5295,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.68,4104.51,Yes
ID_5296,Male,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,32.97,7217.91,No
ID_5297,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),75.26,3752.2,Yes
ID_5298,Male,0,No,No,23,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.42,1363.58,Yes
ID_5299,Female,0,Yes,No,49,No,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.4,3475.1,No
ID_5300,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),63.35,1153.72,Yes
ID_5301,Female,1,No,No,44,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),26.48,510.55,Yes
ID_5302,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.55,2117.61,Yes
ID_5303,Male,0,Yes,No,7,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),49.94,3640.77,Yes
ID_5304,Female,0,Yes,Yes,48,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,45.34,1146.61,No
ID_5305,Male,0,No,No,16,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.85,6031.61,Yes
ID_5306,Female,0,No,No,48,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,85.65,5506.02,No
ID_5307,Male,1,Yes,No,43,No,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,116.1,6989.42,Yes
ID_5308,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.03,2115.12,Yes
ID_5309,Male,0,No,Yes,66,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,48.16,3297.38,Yes
ID_5310,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),71.89,5728.74,No
ID_5311,Male,0,Yes,Yes,39,No,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,82.03,3541.2,Yes
ID_5312,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.5,3347.15,Yes
ID_5313,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.37,3025.2,Yes
ID_5314,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),100.52,4322.72,Yes
ID_5315,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,81.65,3555.33,No
ID_5316,Female,0,No,Yes,58,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.38,4761.05,Yes
ID_5317,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.78,8572.94,Yes
ID_5318,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Mailed check,115.06,4225.44,Yes
ID_5319,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.61,6735.14,Yes
ID_5320,Male,0,Yes,No,34,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,101.68,5811.91,Yes
ID_5321,Female,0,Yes,Yes,4,Yes,No,No,No,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,32.35,4846.76,No
ID_5322,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Mailed check,117.25,6420.35,No
ID_5323,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.5,5541.96,Yes
ID_5324,Male,0,Yes,No,4,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,114.87,603.95,Yes
ID_5325,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,23.24,6481.03,No
ID_5326,Male,1,No,No,5,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,76.2,7862.55,Yes
ID_5327,Male,0,No,No,45,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),36.21,6994.61,No
ID_5328,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),83.12,3306.98,No
ID_5329,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.62,7839.74,Yes
ID_5330,Female,0,No,Yes,2,Yes,Yes,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.22,898.8,Yes
ID_5331,Male,0,Yes,No,54,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),58.7,3319.8,Yes
ID_5332,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),22.93,61.78,Yes
ID_5333,Female,0,No,No,49,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,76.11,3134.52,Yes
ID_5334,Male,1,Yes,No,1,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),78.89,376.17,Yes
ID_5335,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),80.36,6521.67,Yes
ID_5336,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),110.09,2384.91,Yes
ID_5337,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,27.55,4786.9,No
ID_5338,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,65.6,5147.2,Yes
ID_5339,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,48.05,2692.53,No
ID_5340,Female,0,Yes,No,69,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,42.72,2147.37,No
ID_5341,Female,0,Yes,No,4,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.03,4793.63,Yes
ID_5342,Male,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),112.58,2092.35,No
ID_5343,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),43.57,1380.85,Yes
ID_5344,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.76,6470.08,Yes
ID_5345,Female,0,No,Yes,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.57,2792.27,Yes
ID_5346,Female,0,Yes,No,6,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.07,3898.45,Yes
ID_5347,Male,0,Yes,No,27,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,47.47,7925.01,No
ID_5348,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),63.77,1121.72,No
ID_5349,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),100.19,574.63,Yes
ID_5350,Female,0,Yes,Yes,37,No,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,102.19,3742.74,Yes
ID_5351,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,66.83,5347.13,No
ID_5352,Male,1,Yes,No,51,Yes,No,No,No,No,No,No,No internet service,Yes,Two year,No,Mailed check,102.47,4052.82,Yes
ID_5353,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,34.92,92.62,No
ID_5354,Male,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Two year,No,Electronic check,45.05,3535.32,No
ID_5355,Male,0,No,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,34.32,4187.04,No
ID_5356,Female,1,Yes,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,110.82,8223.62,Yes
ID_5357,Female,0,Yes,No,51,Yes,Yes,No,No,No internet service,No,No,Yes,No,Two year,No,Credit card (automatic),94.3,681.65,Yes
ID_5358,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.44,5982.35,Yes
ID_5359,Male,1,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),87.25,3438.59,Yes
ID_5360,Female,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),19.58,7588.66,No
ID_5361,Male,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,39.5,5733.32,No
ID_5362,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),105.96,3431.87,Yes
ID_5363,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,66.65,5561.56,Yes
ID_5364,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,92.9,3887.69,No
ID_5365,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,40.08,6235.84,No
ID_5366,Male,0,Yes,No,30,Yes,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,24.83,6866.37,No
ID_5367,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,101.42,6029.06,Yes
ID_5368,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,No,Credit card (automatic),41.71,3256.13,No
ID_5369,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,40.39,320.61,Yes
ID_5370,Female,0,Yes,No,65,No,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,58.44,1217.24,No
ID_5371,Male,1,No,Yes,69,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,73.14,4038.66,No
ID_5372,Female,0,Yes,No,63,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),81.29,5090.24,No
ID_5373,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,111.21,828.47,Yes
ID_5374,Female,0,No,No,17,Yes,No,No,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.29,4030.89,No
ID_5375,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,71.18,2498.47,Yes
ID_5376,Male,1,No,No,37,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,32.73,609.93,No
ID_5377,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),31.96,3082.4,Yes
ID_5378,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.38,5506.16,Yes
ID_5379,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),117.41,6743.77,Yes
ID_5380,Male,0,Yes,No,13,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,Two year,No,Electronic check,99.86,6619.19,No
ID_5381,Female,0,Yes,Yes,53,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,26.92,4443.4,Yes
ID_5382,Female,0,Yes,No,49,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,48.81,841.3,Yes
ID_5383,Female,0,No,No,70,No,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),50.54,5180.65,No
ID_5384,Female,1,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,49.95,463.12,Yes
ID_5385,Male,0,Yes,No,16,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,18.76,3702.32,No
ID_5386,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.68,5729.35,Yes
ID_5387,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),104.38,1088.33,Yes
ID_5388,Female,0,Yes,Yes,2,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,29.16,5404.8,Yes
ID_5389,Female,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),24.65,5850.82,No
ID_5390,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,83.39,7735.83,Yes
ID_5391,Female,0,Yes,Yes,46,Yes,Yes,No,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,95.92,1897.28,No
ID_5392,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No,No,No,Yes,Yes,Two year,No,Electronic check,42.71,7118.97,Yes
ID_5393,Male,0,Yes,No,49,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,109.42,3000.0,No
ID_5394,Female,0,No,No,42,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.79,3381.23,Yes
ID_5395,Male,1,No,No,33,No,Yes,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,66.17,8382.57,No
ID_5396,Female,0,No,No,41,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),98.59,4422.53,Yes
